Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2023-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2023-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2023-01-01,1,Ciutat Vella,1,el Raval,10,1,3
2023-01-01,1,Ciutat Vella,1,el Raval,113,1,4
2023-01-01,1,Ciutat Vella,1,el Raval,277,1,5
2023-01-01,1,Ciutat Vella,1,el Raval,292,1,6
2023-01-01,1,Ciutat Vella,1,el Raval,230,1,7
2023-01-01,1,Ciutat Vella,1,el Raval,200,1,8
2023-01-01,1,Ciutat Vella,1,el Raval,184,1,9
2023-01-01,1,Ciutat Vella,1,el Raval,169,1,10
2023-01-01,1,Ciutat Vella,1,el Raval,179,1,11
2023-01-01,1,Ciutat Vella,1,el Raval,199,1,12
2023-01-01,1,Ciutat Vella,1,el Raval,187,1,13
2023-01-01,1,Ciutat Vella,1,el Raval,171,1,14
2023-01-01,1,Ciutat Vella,1,el Raval,191,1,15
2023-01-01,1,Ciutat Vella,1,el Raval,147,1,16
2023-01-01,1,Ciutat Vella,1,el Raval,198,1,17
2023-01-01,1,Ciutat Vella,1,el Raval,109,1,18
2023-01-01,1,Ciutat Vella,1,el Raval,39,1,19
2023-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2023-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2023-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2023-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2023-01-01,1,Ciutat Vella,1,el Raval,7,2,3
2023-01-01,1,Ciutat Vella,1,el Raval,101,2,4
2023-01-01,1,Ciutat Vella,1,el Raval,298,2,5
2023-01-01,1,Ciutat Vella,1,el Raval,423,2,6
2023-01-01,1,Ciutat Vella,1,el Raval,402,2,7
2023-01-01,1,Ciutat Vella,1,el Raval,400,2,8
2023-01-01,1,Ciutat Vella,1,el Raval,331,2,9
2023-01-01,1,Ciutat Vella,1,el Raval,300,2,10
2023-01-01,1,Ciutat Vella,1,el Raval,254,2,11
2023-01-01,1,Ciutat Vella,1,el Raval,195,2,12
2023-01-01,1,Ciutat Vella,1,el Raval,172,2,13
2023-01-01,1,Ciutat Vella,1,el Raval,131,2,14
2023-01-01,1,Ciutat Vella,1,el Raval,118,2,15
2023-01-01,1,Ciutat Vella,1,el Raval,86,2,16
2023-01-01,1,Ciutat Vella,1,el Raval,75,2,17
2023-01-01,1,Ciutat Vella,1,el Raval,13,2,18
2023-01-01,1,Ciutat Vella,1,el Raval,13,2,19
2023-01-01,1,Ciutat Vella,1,el Raval,..,2,20
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,71,1,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,171,1,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,173,1,6
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,117,1,7
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,1,8
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,75,1,9
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,77,1,10
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,62,1,11
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,1,12
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,84,1,13
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,1,14
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,1,15
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,64,1,16
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,52,1,17
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,1,18
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,1,19
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,0
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,2,4
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,173,2,5
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,181,2,6
