Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2021-01-01,1,Ciutat Vella,3,la Barceloneta,134,1,5
2021-01-01,1,Ciutat Vella,3,la Barceloneta,159,1,6
2021-01-01,1,Ciutat Vella,3,la Barceloneta,152,1,7
2021-01-01,1,Ciutat Vella,3,la Barceloneta,105,1,8
2021-01-01,1,Ciutat Vella,3,la Barceloneta,88,1,9
2021-01-01,1,Ciutat Vella,3,la Barceloneta,67,1,10
2021-01-01,1,Ciutat Vella,3,la Barceloneta,74,1,11
2021-01-01,1,Ciutat Vella,3,la Barceloneta,76,1,12
2021-01-01,1,Ciutat Vella,3,la Barceloneta,86,1,13
2021-01-01,1,Ciutat Vella,3,la Barceloneta,108,1,14
2021-01-01,1,Ciutat Vella,3,la Barceloneta,105,1,15
2021-01-01,1,Ciutat Vella,3,la Barceloneta,134,1,16
2021-01-01,1,Ciutat Vella,3,la Barceloneta,105,1,17
2021-01-01,1,Ciutat Vella,3,la Barceloneta,61,1,18
2021-01-01,1,Ciutat Vella,3,la Barceloneta,9,1,19
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,0
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,34,2,4
2021-01-01,1,Ciutat Vella,3,la Barceloneta,116,2,5
2021-01-01,1,Ciutat Vella,3,la Barceloneta,164,2,6
2021-01-01,1,Ciutat Vella,3,la Barceloneta,162,2,7
2021-01-01,1,Ciutat Vella,3,la Barceloneta,133,2,8
2021-01-01,1,Ciutat Vella,3,la Barceloneta,138,2,9
2021-01-01,1,Ciutat Vella,3,la Barceloneta,95,2,10
2021-01-01,1,Ciutat Vella,3,la Barceloneta,81,2,11
2021-01-01,1,Ciutat Vella,3,la Barceloneta,67,2,12
2021-01-01,1,Ciutat Vella,3,la Barceloneta,69,2,13
2021-01-01,1,Ciutat Vella,3,la Barceloneta,54,2,14
2021-01-01,1,Ciutat Vella,3,la Barceloneta,42,2,15
2021-01-01,1,Ciutat Vella,3,la Barceloneta,35,2,16
2021-01-01,1,Ciutat Vella,3,la Barceloneta,30,2,17
2021-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,18
2021-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,0
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,1,4
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",209,1,5
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",266,1,6
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",204,1,7
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",180,1,8
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",150,1,9
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",111,1,10
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",120,1,11
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",110,1,12
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",96,1,13
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",143,1,14
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",117,1,15
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",107,1,16
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",141,1,17
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",73,1,18
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",29,1,19
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,0
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,2,4
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",192,2,5
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",215,2,6
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",223,2,7
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",244,2,8
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",200,2,9
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",157,2,10
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",157,2,11
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,2,12
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",93,2,13
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",96,2,14
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",65,2,15
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",38,2,16
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,2,17
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,2,18
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19
2021-01-01,2,Eixample,5,el Fort Pienc,..,1,1
2021-01-01,2,Eixample,5,el Fort Pienc,..,1,3
2021-01-01,2,Eixample,5,el Fort Pienc,33,1,4
2021-01-01,2,Eixample,5,el Fort Pienc,126,1,5
2021-01-01,2,Eixample,5,el Fort Pienc,133,1,6
2021-01-01,2,Eixample,5,el Fort Pienc,138,1,7
2021-01-01,2,Eixample,5,el Fort Pienc,138,1,8
2021-01-01,2,Eixample,5,el Fort Pienc,111,1,9
2021-01-01,2,Eixample,5,el Fort Pienc,106,1,10
2021-01-01,2,Eixample,5,el Fort Pienc,128,1,11
2021-01-01,2,Eixample,5,el Fort Pienc,178,1,12
2021-01-01,2,Eixample,5,el Fort Pienc,223,1,13
2021-01-01,2,Eixample,5,el Fort Pienc,231,1,14
2021-01-01,2,Eixample,5,el Fort Pienc,225,1,15
2021-01-01,2,Eixample,5,el Fort Pienc,254,1,16
2021-01-01,2,Eixample,5,el Fort Pienc,252,1,17
2021-01-01,2,Eixample,5,el Fort Pienc,135,1,18
2021-01-01,2,Eixample,5,el Fort Pienc,31,1,19
2021-01-01,2,Eixample,5,el Fort Pienc,9,1,20
2021-01-01,2,Eixample,5,el Fort Pienc,..,2,0
2021-01-01,2,Eixample,5,el Fort Pienc,..,2,2
2021-01-01,2,Eixample,5,el Fort Pienc,..,2,3
2021-01-01,2,Eixample,5,el Fort Pienc,27,2,4
2021-01-01,2,Eixample,5,el Fort Pienc,99,2,5
2021-01-01,2,Eixample,5,el Fort Pienc,137,2,6
2021-01-01,2,Eixample,5,el Fort Pienc,155,2,7
2021-01-01,2,Eixample,5,el Fort Pienc,130,2,8
2021-01-01,2,Eixample,5,el Fort Pienc,125,2,9
2021-01-01,2,Eixample,5,el Fort Pienc,128,2,10
2021-01-01,2,Eixample,5,el Fort Pienc,116,2,11
2021-01-01,2,Eixample,5,el Fort Pienc,116,2,12
2021-01-01,2,Eixample,5,el Fort Pienc,98,2,13
2021-01-01,2,Eixample,5,el Fort Pienc,103,2,14
2021-01-01,2,Eixample,5,el Fort Pienc,79,2,15
2021-01-01,2,Eixample,5,el Fort Pienc,41,2,16
2021-01-01,2,Eixample,5,el Fort Pienc,52,2,17
2021-01-01,2,Eixample,5,el Fort Pienc,34,2,18
2021-01-01,2,Eixample,5,el Fort Pienc,7,2,19
2021-01-01,2,Eixample,5,el Fort Pienc,..,2,20
2021-01-01,2,Eixample,6,la Sagrada Família,..,1,1
2021-01-01,2,Eixample,6,la Sagrada Família,..,1,2
2021-01-01,2,Eixample,6,la Sagrada Família,..,1,3
2021-01-01,2,Eixample,6,la Sagrada Família,52,1,4
2021-01-01,2,Eixample,6,la Sagrada Família,241,1,5
2021-01-01,2,Eixample,6,la Sagrada Família,306,1,6
2021-01-01,2,Eixample,6,la Sagrada Família,257,1,7
2021-01-01,2,Eixample,6,la Sagrada Família,218,1,8
2021-01-01,2,Eixample,6,la Sagrada Família,230,1,9
2021-01-01,2,Eixample,6,la Sagrada Família,212,1,10
2021-01-01,2,Eixample,6,la Sagrada Família,260,1,11
2021-01-01,2,Eixample,6,la Sagrada Família,314,1,12
2021-01-01,2,Eixample,6,la Sagrada Família,375,1,13
2021-01-01,2,Eixample,6,la Sagrada Família,466,1,14
2021-01-01,2,Eixample,6,la Sagrada Família,451,1,15
2021-01-01,2,Eixample,6,la Sagrada Família,400,1,16
2021-01-01,2,Eixample,6,la Sagrada Família,424,1,17
2021-01-01,2,Eixample,6,la Sagrada Família,295,1,18
2021-01-01,2,Eixample,6,la Sagrada Família,72,1,19
2021-01-01,2,Eixample,6,la Sagrada Família,9,1,20
2021-01-01,2,Eixample,6,la Sagrada Família,..,2,0
2021-01-01,2,Eixample,6,la Sagrada Família,..,2,3
2021-01-01,2,Eixample,6,la Sagrada Família,49,2,4
2021-01-01,2,Eixample,6,la Sagrada Família,174,2,5
2021-01-01,2,Eixample,6,la Sagrada Família,266,2,6
2021-01-01,2,Eixample,6,la Sagrada Família,278,2,7
2021-01-01,2,Eixample,6,la Sagrada Família,235,2,8
2021-01-01,2,Eixample,6,la Sagrada Família,196,2,9
2021-01-01,2,Eixample,6,la Sagrada Família,195,2,10
2021-01-01,2,Eixample,6,la Sagrada Família,238,2,11
2021-01-01,2,Eixample,6,la Sagrada Família,201,2,12
2021-01-01,2,Eixample,6,la Sagrada Família,180,2,13
2021-01-01,2,Eixample,6,la Sagrada Família,154,2,14
2021-01-01,2,Eixample,6,la Sagrada Família,110,2,15
2021-01-01,2,Eixample,6,la Sagrada Família,99,2,16
2021-01-01,2,Eixample,6,la Sagrada Família,108,2,17
2021-01-01,2,Eixample,6,la Sagrada Família,58,2,18
2021-01-01,2,Eixample,6,la Sagrada Família,16,2,19
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,6,1,0
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,..,1,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,6,1,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,83,1,4
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,205,1,5
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,296,1,6
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,246,1,7
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,213,1,8
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,213,1,9
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,178,1,10
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,214,1,11
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,265,1,12
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,317,1,13
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,320,1,14
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,323,1,15
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,300,1,16
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,333,1,17
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,222,1,18
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,65,1,19
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,10,1,20
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,6,2,0
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,..,2,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,..,2,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,6,2,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,64,2,4
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,165,2,5
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,259,2,6
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,259,2,7
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,256,2,8
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,216,2,9
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,204,2,10
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,198,2,11
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,177,2,12
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,167,2,13
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,159,2,14
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,148,2,15
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,86,2,16
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,74,2,17
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,43,2,18
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,15,2,19
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,5,2,20
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,0
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,1,3
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,64,1,4
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,253,1,5
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,315,1,6
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,256,1,7
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,209,1,8
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,165,1,9
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,183,1,10
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,211,1,11
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,253,1,12
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,294,1,13
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,355,1,14
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,346,1,15
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,360,1,16
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,307,1,17
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,220,1,18
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,68,1,19
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13,1,20
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,0
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,1
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,7,2,3
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,56,2,4
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,195,2,5
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,275,2,6
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,240,2,7
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,226,2,8
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,209,2,9
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,206,2,10
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,210,2,11
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,203,2,12
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,155,2,13
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,152,2,14
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,2,15
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,71,2,16
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,81,2,17
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2,18
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,17,2,19
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,..,2,20
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,0
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,1,2
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,9,1,3
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,78,1,4
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,262,1,5
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,314,1,6
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,264,1,7
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,215,1,8
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,257,1,9
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,211,1,10
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,250,1,11
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,366,1,12
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,422,1,13
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,489,1,14
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,523,1,15
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,464,1,16
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,493,1,17
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,288,1,18
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,108,1,19
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,11,1,20
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,0
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,1
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,2
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,7,2,3
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,54,2,4
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,221,2,5
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,347,2,6
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,292,2,7
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,296,2,8
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,272,2,9
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,256,2,10
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,247,2,11
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,217,2,12
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,194,2,13
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,198,2,14
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,174,2,15
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,110,2,16
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,101,2,17
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2,18
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,17,2,19
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,..,2,20
2021-01-01,2,Eixample,10,Sant Antoni,..,1,3
2021-01-01,2,Eixample,10,Sant Antoni,33,1,4
2021-01-01,2,Eixample,10,Sant Antoni,154,1,5
2021-01-01,2,Eixample,10,Sant Antoni,192,1,6
2021-01-01,2,Eixample,10,Sant Antoni,192,1,7
2021-01-01,2,Eixample,10,Sant Antoni,186,1,8
2021-01-01,2,Eixample,10,Sant Antoni,138,1,9
2021-01-01,2,Eixample,10,Sant Antoni,169,1,10
2021-01-01,2,Eixample,10,Sant Antoni,176,1,11
2021-01-01,2,Eixample,10,Sant Antoni,215,1,12
2021-01-01,2,Eixample,10,Sant Antoni,245,1,13
2021-01-01,2,Eixample,10,Sant Antoni,272,1,14
2021-01-01,2,Eixample,10,Sant Antoni,335,1,15
2021-01-01,2,Eixample,10,Sant Antoni,352,1,16
2021-01-01,2,Eixample,10,Sant Antoni,314,1,17
2021-01-01,2,Eixample,10,Sant Antoni,260,1,18
2021-01-01,2,Eixample,10,Sant Antoni,66,1,19
2021-01-01,2,Eixample,10,Sant Antoni,8,1,20
2021-01-01,2,Eixample,10,Sant Antoni,..,2,0
2021-01-01,2,Eixample,10,Sant Antoni,..,2,1
2021-01-01,2,Eixample,10,Sant Antoni,..,2,3
2021-01-01,2,Eixample,10,Sant Antoni,35,2,4
2021-01-01,2,Eixample,10,Sant Antoni,131,2,5
2021-01-01,2,Eixample,10,Sant Antoni,213,2,6
2021-01-01,2,Eixample,10,Sant Antoni,214,2,7
2021-01-01,2,Eixample,10,Sant Antoni,246,2,8
2021-01-01,2,Eixample,10,Sant Antoni,194,2,9
2021-01-01,2,Eixample,10,Sant Antoni,190,2,10
2021-01-01,2,Eixample,10,Sant Antoni,197,2,11
2021-01-01,2,Eixample,10,Sant Antoni,137,2,12
2021-01-01,2,Eixample,10,Sant Antoni,145,2,13
2021-01-01,2,Eixample,10,Sant Antoni,131,2,14
2021-01-01,2,Eixample,10,Sant Antoni,93,2,15
2021-01-01,2,Eixample,10,Sant Antoni,74,2,16
2021-01-01,2,Eixample,10,Sant Antoni,68,2,17
