Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2002-01-01,1,Ciutat Vella,1,el Raval,492,1,0,1
2002-01-01,1,Ciutat Vella,1,el Raval,513,1,0,2
2002-01-01,1,Ciutat Vella,1,el Raval,432,1,1,1
2002-01-01,1,Ciutat Vella,1,el Raval,439,1,1,2
2002-01-01,1,Ciutat Vella,1,el Raval,438,1,2,1
2002-01-01,1,Ciutat Vella,1,el Raval,450,1,2,2
2002-01-01,1,Ciutat Vella,1,el Raval,478,1,3,1
2002-01-01,1,Ciutat Vella,1,el Raval,503,1,3,2
2002-01-01,1,Ciutat Vella,1,el Raval,715,1,4,1
2002-01-01,1,Ciutat Vella,1,el Raval,720,1,4,2
2002-01-01,1,Ciutat Vella,1,el Raval,1019,1,5,1
2002-01-01,1,Ciutat Vella,1,el Raval,1043,1,5,2
2002-01-01,1,Ciutat Vella,1,el Raval,1006,1,6,1
2002-01-01,1,Ciutat Vella,1,el Raval,1058,1,6,2
2002-01-01,1,Ciutat Vella,1,el Raval,928,1,7,1
2002-01-01,1,Ciutat Vella,1,el Raval,1017,1,7,2
2002-01-01,1,Ciutat Vella,1,el Raval,913,1,8,1
2002-01-01,1,Ciutat Vella,1,el Raval,957,1,8,2
2002-01-01,1,Ciutat Vella,1,el Raval,771,1,9,1
2002-01-01,1,Ciutat Vella,1,el Raval,889,1,9,2
2002-01-01,1,Ciutat Vella,1,el Raval,825,1,10,1
2002-01-01,1,Ciutat Vella,1,el Raval,910,1,10,2
2002-01-01,1,Ciutat Vella,1,el Raval,795,1,11,1
2002-01-01,1,Ciutat Vella,1,el Raval,930,1,11,2
2002-01-01,1,Ciutat Vella,1,el Raval,812,1,12,1
2002-01-01,1,Ciutat Vella,1,el Raval,901,1,12,2
2002-01-01,1,Ciutat Vella,1,el Raval,1146,1,13,1
2002-01-01,1,Ciutat Vella,1,el Raval,1022,1,13,2
2002-01-01,1,Ciutat Vella,1,el Raval,1260,1,14,1
2002-01-01,1,Ciutat Vella,1,el Raval,868,1,14,2
2002-01-01,1,Ciutat Vella,1,el Raval,1256,1,15,1
2002-01-01,1,Ciutat Vella,1,el Raval,710,1,15,2
2002-01-01,1,Ciutat Vella,1,el Raval,932,1,16,1
2002-01-01,1,Ciutat Vella,1,el Raval,389,1,16,2
2002-01-01,1,Ciutat Vella,1,el Raval,539,1,17,1
2002-01-01,1,Ciutat Vella,1,el Raval,185,1,17,2
2002-01-01,1,Ciutat Vella,1,el Raval,224,1,18,1
2002-01-01,1,Ciutat Vella,1,el Raval,53,1,18,2
2002-01-01,1,Ciutat Vella,1,el Raval,64,1,19,1
2002-01-01,1,Ciutat Vella,1,el Raval,7,1,19,2
2002-01-01,1,Ciutat Vella,1,el Raval,7,1,20,1
2002-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2002-01-01,1,Ciutat Vella,1,el Raval,15,2,0,1
2002-01-01,1,Ciutat Vella,1,el Raval,16,2,0,2
2002-01-01,1,Ciutat Vella,1,el Raval,13,2,1,1
