Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2025-01-01,1,Ciutat Vella,1,el Raval,501,1,0,1
2025-01-01,1,Ciutat Vella,1,el Raval,543,1,0,2
2025-01-01,1,Ciutat Vella,1,el Raval,659,1,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,701,1,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,638,1,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,649,1,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,670,1,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,682,1,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,735,1,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,624,1,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,769,1,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,744,1,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,699,1,6,1
2025-01-01,1,Ciutat Vella,1,el Raval,841,1,6,2
2025-01-01,1,Ciutat Vella,1,el Raval,646,1,7,1
2025-01-01,1,Ciutat Vella,1,el Raval,798,1,7,2
2025-01-01,1,Ciutat Vella,1,el Raval,641,1,8,1
2025-01-01,1,Ciutat Vella,1,el Raval,796,1,8,2
2025-01-01,1,Ciutat Vella,1,el Raval,765,1,9,1
2025-01-01,1,Ciutat Vella,1,el Raval,968,1,9,2
2025-01-01,1,Ciutat Vella,1,el Raval,841,1,10,1
2025-01-01,1,Ciutat Vella,1,el Raval,925,1,10,2
2025-01-01,1,Ciutat Vella,1,el Raval,799,1,11,1
2025-01-01,1,Ciutat Vella,1,el Raval,896,1,11,2
2025-01-01,1,Ciutat Vella,1,el Raval,745,1,12,1
2025-01-01,1,Ciutat Vella,1,el Raval,715,1,12,2
2025-01-01,1,Ciutat Vella,1,el Raval,642,1,13,1
2025-01-01,1,Ciutat Vella,1,el Raval,612,1,13,2
2025-01-01,1,Ciutat Vella,1,el Raval,509,1,14,1
2025-01-01,1,Ciutat Vella,1,el Raval,423,1,14,2
2025-01-01,1,Ciutat Vella,1,el Raval,460,1,15,1
2025-01-01,1,Ciutat Vella,1,el Raval,354,1,15,2
2025-01-01,1,Ciutat Vella,1,el Raval,335,1,16,1
2025-01-01,1,Ciutat Vella,1,el Raval,245,1,16,2
2025-01-01,1,Ciutat Vella,1,el Raval,276,1,17,1
2025-01-01,1,Ciutat Vella,1,el Raval,161,1,17,2
2025-01-01,1,Ciutat Vella,1,el Raval,211,1,18,1
2025-01-01,1,Ciutat Vella,1,el Raval,57,1,18,2
2025-01-01,1,Ciutat Vella,1,el Raval,64,1,19,1
2025-01-01,1,Ciutat Vella,1,el Raval,14,1,19,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1,20,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2025-01-01,1,Ciutat Vella,1,el Raval,51,2,0,1
2025-01-01,1,Ciutat Vella,1,el Raval,55,2,0,2
2025-01-01,1,Ciutat Vella,1,el Raval,31,2,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,27,2,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,27,2,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,20,2,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,30,2,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,16,2,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,247,2,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,178,2,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,596,2,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,486,2,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,536,2,6,1
2025-01-01,1,Ciutat Vella,1,el Raval,532,2,6,2
2025-01-01,1,Ciutat Vella,1,el Raval,322,2,7,1
2025-01-01,1,Ciutat Vella,1,el Raval,436,2,7,2
2025-01-01,1,Ciutat Vella,1,el Raval,210,2,8,1
2025-01-01,1,Ciutat Vella,1,el Raval,320,2,8,2
2025-01-01,1,Ciutat Vella,1,el Raval,156,2,9,1
2025-01-01,1,Ciutat Vella,1,el Raval,254,2,9,2
2025-01-01,1,Ciutat Vella,1,el Raval,84,2,10,1
2025-01-01,1,Ciutat Vella,1,el Raval,120,2,10,2
2025-01-01,1,Ciutat Vella,1,el Raval,59,2,11,1
2025-01-01,1,Ciutat Vella,1,el Raval,79,2,11,2
2025-01-01,1,Ciutat Vella,1,el Raval,28,2,12,1
2025-01-01,1,Ciutat Vella,1,el Raval,38,2,12,2
2025-01-01,1,Ciutat Vella,1,el Raval,32,2,13,1
2025-01-01,1,Ciutat Vella,1,el Raval,29,2,13,2
2025-01-01,1,Ciutat Vella,1,el Raval,15,2,14,1
2025-01-01,1,Ciutat Vella,1,el Raval,15,2,14,2
2025-01-01,1,Ciutat Vella,1,el Raval,12,2,15,1
2025-01-01,1,Ciutat Vella,1,el Raval,9,2,15,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,2,16,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2025-01-01,1,Ciutat Vella,1,el Raval,434,3,0,1
2025-01-01,1,Ciutat Vella,1,el Raval,456,3,0,2
2025-01-01,1,Ciutat Vella,1,el Raval,275,3,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,317,3,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,292,3,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,312,3,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,320,3,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,383,3,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,700,3,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,1129,3,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,1284,3,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,1818,3,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,1410,3,6,1
2025-01-01,1,Ciutat Vella,1,el Raval,1936,3,6,2
2025-01-01,1,Ciutat Vella,1,el Raval,1194,3,7,1
2025-01-01,1,Ciutat Vella,1,el Raval,1618,3,7,2
2025-01-01,1,Ciutat Vella,1,el Raval,929,3,8,1
2025-01-01,1,Ciutat Vella,1,el Raval,1309,3,8,2
2025-01-01,1,Ciutat Vella,1,el Raval,683,3,9,1
2025-01-01,1,Ciutat Vella,1,el Raval,1060,3,9,2
2025-01-01,1,Ciutat Vella,1,el Raval,572,3,10,1
2025-01-01,1,Ciutat Vella,1,el Raval,698,3,10,2
2025-01-01,1,Ciutat Vella,1,el Raval,428,3,11,1
2025-01-01,1,Ciutat Vella,1,el Raval,516,3,11,2
2025-01-01,1,Ciutat Vella,1,el Raval,294,3,12,1
2025-01-01,1,Ciutat Vella,1,el Raval,295,3,12,2
2025-01-01,1,Ciutat Vella,1,el Raval,198,3,13,1
2025-01-01,1,Ciutat Vella,1,el Raval,181,3,13,2
2025-01-01,1,Ciutat Vella,1,el Raval,112,3,14,1
2025-01-01,1,Ciutat Vella,1,el Raval,99,3,14,2
2025-01-01,1,Ciutat Vella,1,el Raval,72,3,15,1
2025-01-01,1,Ciutat Vella,1,el Raval,44,3,15,2
2025-01-01,1,Ciutat Vella,1,el Raval,49,3,16,1
2025-01-01,1,Ciutat Vella,1,el Raval,18,3,16,2
2025-01-01,1,Ciutat Vella,1,el Raval,18,3,17,1
2025-01-01,1,Ciutat Vella,1,el Raval,9,3,17,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,3,18,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,3,18,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,3,19,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,6,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,6,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,7,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,7,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,8,1
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,8,2
2025-01-01,1,Ciutat Vella,1,el Raval,..,4,9,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,138,1,0,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,155,1,0,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,139,1,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,152,1,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,151,1,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,161,1,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,179,1,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,161,1,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,281,1,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,238,1,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,348,1,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,297,1,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,345,1,6,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,374,1,6,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,278,1,7,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,325,1,7,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,258,1,8,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,351,1,8,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,296,1,9,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,416,1,9,2
