Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2018-01-01,1,Ciutat Vella,1,el Raval,414,1,0,1
2018-01-01,1,Ciutat Vella,1,el Raval,436,1,0,2
2018-01-01,1,Ciutat Vella,1,el Raval,598,1,1,1
2018-01-01,1,Ciutat Vella,1,el Raval,643,1,1,2
2018-01-01,1,Ciutat Vella,1,el Raval,633,1,2,1
2018-01-01,1,Ciutat Vella,1,el Raval,639,1,2,2
2018-01-01,1,Ciutat Vella,1,el Raval,529,1,3,1
2018-01-01,1,Ciutat Vella,1,el Raval,570,1,3,2
2018-01-01,1,Ciutat Vella,1,el Raval,508,1,4,1
2018-01-01,1,Ciutat Vella,1,el Raval,532,1,4,2
2018-01-01,1,Ciutat Vella,1,el Raval,689,1,5,1
2018-01-01,1,Ciutat Vella,1,el Raval,662,1,5,2
2018-01-01,1,Ciutat Vella,1,el Raval,711,1,6,1
2018-01-01,1,Ciutat Vella,1,el Raval,726,1,6,2
2018-01-01,1,Ciutat Vella,1,el Raval,766,1,7,1
2018-01-01,1,Ciutat Vella,1,el Raval,921,1,7,2
2018-01-01,1,Ciutat Vella,1,el Raval,913,1,8,1
2018-01-01,1,Ciutat Vella,1,el Raval,1090,1,8,2
2018-01-01,1,Ciutat Vella,1,el Raval,927,1,9,1
2018-01-01,1,Ciutat Vella,1,el Raval,1015,1,9,2
2018-01-01,1,Ciutat Vella,1,el Raval,857,1,10,1
2018-01-01,1,Ciutat Vella,1,el Raval,940,1,10,2
2018-01-01,1,Ciutat Vella,1,el Raval,807,1,11,1
2018-01-01,1,Ciutat Vella,1,el Raval,840,1,11,2
2018-01-01,1,Ciutat Vella,1,el Raval,717,1,12,1
2018-01-01,1,Ciutat Vella,1,el Raval,666,1,12,2
2018-01-01,1,Ciutat Vella,1,el Raval,612,1,13,1
2018-01-01,1,Ciutat Vella,1,el Raval,571,1,13,2
2018-01-01,1,Ciutat Vella,1,el Raval,557,1,14,1
2018-01-01,1,Ciutat Vella,1,el Raval,496,1,14,2
2018-01-01,1,Ciutat Vella,1,el Raval,471,1,15,1
2018-01-01,1,Ciutat Vella,1,el Raval,369,1,15,2
2018-01-01,1,Ciutat Vella,1,el Raval,549,1,16,1
2018-01-01,1,Ciutat Vella,1,el Raval,343,1,16,2
2018-01-01,1,Ciutat Vella,1,el Raval,447,1,17,1
2018-01-01,1,Ciutat Vella,1,el Raval,168,1,17,2
2018-01-01,1,Ciutat Vella,1,el Raval,246,1,18,1
2018-01-01,1,Ciutat Vella,1,el Raval,70,1,18,2
2018-01-01,1,Ciutat Vella,1,el Raval,71,1,19,1
2018-01-01,1,Ciutat Vella,1,el Raval,8,1,19,2
2018-01-01,1,Ciutat Vella,1,el Raval,..,1,20,1
2018-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2018-01-01,1,Ciutat Vella,1,el Raval,43,2,0,1
2018-01-01,1,Ciutat Vella,1,el Raval,44,2,0,2
2018-01-01,1,Ciutat Vella,1,el Raval,36,2,1,1
2018-01-01,1,Ciutat Vella,1,el Raval,35,2,1,2
2018-01-01,1,Ciutat Vella,1,el Raval,27,2,2,1
2018-01-01,1,Ciutat Vella,1,el Raval,21,2,2,2
2018-01-01,1,Ciutat Vella,1,el Raval,23,2,3,1
2018-01-01,1,Ciutat Vella,1,el Raval,15,2,3,2
2018-01-01,1,Ciutat Vella,1,el Raval,269,2,4,1
2018-01-01,1,Ciutat Vella,1,el Raval,177,2,4,2
2018-01-01,1,Ciutat Vella,1,el Raval,665,2,5,1
2018-01-01,1,Ciutat Vella,1,el Raval,593,2,5,2
2018-01-01,1,Ciutat Vella,1,el Raval,515,2,6,1
2018-01-01,1,Ciutat Vella,1,el Raval,608,2,6,2
2018-01-01,1,Ciutat Vella,1,el Raval,304,2,7,1
2018-01-01,1,Ciutat Vella,1,el Raval,407,2,7,2
2018-01-01,1,Ciutat Vella,1,el Raval,164,2,8,1
2018-01-01,1,Ciutat Vella,1,el Raval,254,2,8,2
2018-01-01,1,Ciutat Vella,1,el Raval,78,2,9,1
2018-01-01,1,Ciutat Vella,1,el Raval,167,2,9,2
2018-01-01,1,Ciutat Vella,1,el Raval,68,2,10,1
2018-01-01,1,Ciutat Vella,1,el Raval,102,2,10,2
2018-01-01,1,Ciutat Vella,1,el Raval,36,2,11,1
2018-01-01,1,Ciutat Vella,1,el Raval,59,2,11,2
2018-01-01,1,Ciutat Vella,1,el Raval,40,2,12,1
2018-01-01,1,Ciutat Vella,1,el Raval,45,2,12,2
2018-01-01,1,Ciutat Vella,1,el Raval,26,2,13,1
2018-01-01,1,Ciutat Vella,1,el Raval,22,2,13,2
2018-01-01,1,Ciutat Vella,1,el Raval,11,2,14,1
2018-01-01,1,Ciutat Vella,1,el Raval,12,2,14,2
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,15,1
2018-01-01,1,Ciutat Vella,1,el Raval,8,2,15,2
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
2018-01-01,1,Ciutat Vella,1,el Raval,..,2,18,2
2018-01-01,1,Ciutat Vella,1,el Raval,524,3,0,1
2018-01-01,1,Ciutat Vella,1,el Raval,628,3,0,2
