Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2015-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2015-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,..,1,3
2015-01-01,1,Ciutat Vella,1,el Raval,57,1,4
2015-01-01,1,Ciutat Vella,1,el Raval,221,1,5
2015-01-01,1,Ciutat Vella,1,el Raval,281,1,6
2015-01-01,1,Ciutat Vella,1,el Raval,212,1,7
2015-01-01,1,Ciutat Vella,1,el Raval,196,1,8
2015-01-01,1,Ciutat Vella,1,el Raval,168,1,9
2015-01-01,1,Ciutat Vella,1,el Raval,137,1,10
2015-01-01,1,Ciutat Vella,1,el Raval,152,1,11
2015-01-01,1,Ciutat Vella,1,el Raval,137,1,12
2015-01-01,1,Ciutat Vella,1,el Raval,196,1,13
2015-01-01,1,Ciutat Vella,1,el Raval,183,1,14
2015-01-01,1,Ciutat Vella,1,el Raval,236,1,15
2015-01-01,1,Ciutat Vella,1,el Raval,250,1,16
2015-01-01,1,Ciutat Vella,1,el Raval,244,1,17
2015-01-01,1,Ciutat Vella,1,el Raval,135,1,18
2015-01-01,1,Ciutat Vella,1,el Raval,16,1,19
2015-01-01,1,Ciutat Vella,1,el Raval,5,1,20
2015-01-01,1,Ciutat Vella,1,el Raval,5,2,0
2015-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,2,3
2015-01-01,1,Ciutat Vella,1,el Raval,78,2,4
2015-01-01,1,Ciutat Vella,1,el Raval,225,2,5
2015-01-01,1,Ciutat Vella,1,el Raval,334,2,6
2015-01-01,1,Ciutat Vella,1,el Raval,399,2,7
2015-01-01,1,Ciutat Vella,1,el Raval,331,2,8
2015-01-01,1,Ciutat Vella,1,el Raval,293,2,9
2015-01-01,1,Ciutat Vella,1,el Raval,235,2,10
2015-01-01,1,Ciutat Vella,1,el Raval,178,2,11
2015-01-01,1,Ciutat Vella,1,el Raval,170,2,12
2015-01-01,1,Ciutat Vella,1,el Raval,171,2,13
2015-01-01,1,Ciutat Vella,1,el Raval,124,2,14
2015-01-01,1,Ciutat Vella,1,el Raval,138,2,15
2015-01-01,1,Ciutat Vella,1,el Raval,86,2,16
2015-01-01,1,Ciutat Vella,1,el Raval,53,2,17
2015-01-01,1,Ciutat Vella,1,el Raval,25,2,18
2015-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2015-01-01,1,Ciutat Vella,1,el Raval,..,2,20
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,1,4
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,119,1,5
